# Frame 13500, 6
1,car,869,299,918,323,56.63,13538
2,car,789,287,838,311,47.89,13538
3,traffic light,933,253,955,281,38.37,13538
4,car,486,285,512,305,25.86,13538
# Frame 13539, 6
0,car,366,315,413,336,77.20,13539
1,car,867,298,916,322,62.78,13539
2,traffic light,933,253,955,281,38.37,13539
3,car,788,285,834,313,36.45,13539
4,car,773,279,804,298,30.78,13539
5,car,855,235,877,254,25.55,13539
# Frame 13540, 6
0,car,366,315,413,336,76.95,13540
1,car,864,298,917,323,72.05,13540
2,car,783,283,839,312,42.58,13540
3,traffic light,933,253,954,280,38.17,13540
4,car,855,235,878,254,29.79,13540
5,car,772,279,823,301,29.60,13540
# Frame 13541, 6
0,car,366,315,413,336,76.60,13541
1,car,860,297,915,321,68.88,13541
2,car,779,282,839,311,46.90,13541
3,traffic light,933,253,954,280,37.64,13541
4,car,855,235,877,254,35.09,13541
5,car,698,262,730,283,31.53,13541
# Frame 13542, 8
0,car,366,315,414,336,77.11,13542
1,car,858,298,913,321,66.10,13542
2,traffic light,933,253,955,281,39.58,13542
3,car,774,282,833,309,36.99,13542
4,car,854,235,876,253,33.70,13542
5,car,769,279,802,300,27.75,13542
6,car,447,242,467,262,25.37,13542
7,car,698,262,735,283,25.29,13542
# Frame 13543, 6
0,car,366,315,414,336,77.37,13543
1,car,858,297,909,321,67.56,13543
2,car,772,282,829,310,58.15,13543
3,traffic light,933,253,954,280,38.08,13543
4,car,853,235,877,253,37.17,13543
5,car,447,242,467,261,25.17,13543
# Frame 13544, 7
0,car,366,315,413,336,77.33,13544
1,car,856,298,906,322,60.63,13544
2,car,771,282,823,311,58.85,13544
3,traffic light,933,253,954,281,36.55,13544
4,car,853,235,876,254,35.47,13544
5,car,695,261,731,281,27.33,13544
6,car,447,242,467,262,25.79,13544
# Frame 13545, 6
0,car,366,316,414,336,77.07,13545
1,car,854,296,904,322,60.01,13545
2,car,769,283,819,310,42.41,13545
3,traffic light,933,253,954,279,32.30,13545
4,car,853,235,876,254,30.73,13545
5,car,485,284,511,305,26.35,13545
# Frame 13546, 8
0,car,366,316,414,336,77.08,13546
1,car,849,295,901,322,61.03,13546
2,car,764,281,817,310,48.37,13546
3,car,693,261,734,285,46.46,13546
4,traffic light,933,253,954,279,32.38,13546
5,car,485,285,511,305,27.18,13546
6,car,853,235,876,254,25.64,13546
7,car,447,242,468,261,25.28,13546
# Frame 13547, 6
0,car,366,315,414,336,77.43,13547
1,car,848,290,899,322,53.48,13547
2,car,763,282,814,309,48.52,13547
3,car,690,260,732,288,44.17,13547
4,traffic light,933,253,954,279,30.13,13547
5,car,485,285,512,305,27.27,13547
# Frame 13548, 7
0,car,366,315,414,336,77.31,13548
1,car,760,281,812,308,41.11,13548
2,car,846,296,896,323,37.15,13548
3,traffic light,933,253,954,280,30.53,13548
4,car,485,285,512,305,27.83,13548
5,car,689,260,732,289,27.65,13548
6,car,0,517,22,556,27.38,13548
# Frame 13549, 8
0,car,366,316,414,336,77.28,13549
1,car,761,283,810,308,54.06,13549
2,car,686,259,731,289,38.27,13549
3,car,0,514,27,555,35.15,13549
4,traffic light,933,253,954,280,30.63,13549
5,car,485,285,512,305,27.86,13549
6,car,447,242,468,261,26.85,13549
7,car,843,293,893,323,25.63,13549
# Frame 13550, 9
0,car,366,315,414,336,77.38,13550
1,car,760,283,808,307,54.40,13550
2,car,1,511,30,554,51.05,13550
3,car,686,258,729,290,50.95,13550
4,car,843,295,891,322,47.84,13550
5,traffic light,933,253,954,279,30.25,13550
6,car,485,285,512,305,28.66,13550
7,car,620,259,656,278,26.77,13550
8,car,447,242,468,261,26.71,13550
# Frame 13551, 10
0,car,366,315,414,336,77.62,13551
1,car,0,509,33,559,65.74,13551
2,car,685,258,729,287,53.81,13551
3,car,757,282,804,307,45.71,13551
4,car,842,296,891,323,44.29,13551
5,car,618,260,655,277,30.85,13551
6,traffic light,933,253,954,279,30.17,13551
7,car,485,285,512,305,28.90,13551
8,car,447,242,468,261,28.81,13551
9,car,850,237,874,256,26.73,13551
# Frame 13552, 10
0,car,366,315,414,336,77.73,13552
1,car,1,506,38,556,74.01,13552
2,car,753,279,801,306,56.77,13552
3,car,840,296,890,321,51.10,13552
4,car,684,257,729,286,45.24,13552
5,car,618,259,653,277,32.71,13552
6,traffic light,933,253,954,280,30.70,13552
7,car,485,285,512,305,30.07,13552
8,truck,685,256,729,285,29.60,13552
9,car,447,242,468,261,28.63,13552
# Frame 13553, 11
0,car,366,316,414,336,77.41,13553
1,car,1,504,41,553,73.40,13553
2,car,751,279,799,305,59.09,13553
3,car,682,256,729,285,44.65,13553
4,car,617,259,651,278,43.39,13553
5,car,838,294,888,320,40.92,13553
6,traffic light,933,253,954,279,30.01,13553
7,car,486,285,512,305,29.05,13553
8,car,447,242,468,261,27.73,13553
9,truck,376,242,412,275,26.85,13553
10,car,829,279,884,306,25.40,13553
# Frame 13554, 11
0,car,366,315,414,336,77.41,13554
1,car,1,500,46,549,75.50,13554
2,car,750,279,796,306,57.39,13554
3,car,616,259,650,277,48.13,13554
4,traffic light,933,253,954,279,30.46,13554
5,car,681,256,729,284,30.08,13554
6,car,485,285,512,305,30.00,13554
7,car,447,242,468,261,29.33,13554
8,car,829,277,877,305,27.44,13554
9,car,834,294,885,317,27.10,13554
10,truck,376,242,412,275,26.69,13554
# Frame 13555, 9
0,car,0,499,49,543,78.86,13555
1,car,366,316,414,336,77.28,13555
2,car,748,277,792,304,60.96,13555
3,car,615,258,649,276,46.71,13555
4,traffic light,933,253,954,279,29.80,13555
5,car,485,285,511,305,29.69,13555
6,car,447,242,468,261,28.44,13555
7,truck,376,242,410,275,28.24,13555
8,car,831,294,883,317,28.16,13555
# Frame 13556, 11
0,car,0,495,53,541,83.32,13556
1,car,366,315,413,336,77.30,13556
2,car,746,276,791,302,66.09,13556
3,car,615,258,647,275,37.41,13556
4,traffic light,933,253,954,280,30.25,13556
5,car,486,285,511,305,29.14,13556
6,car,829,276,873,304,28.30,13556
7,car,447,242,468,261,28.23,13556
8,car,682,254,719,277,26.59,13556
9,car,830,293,876,316,26.52,13556
10,truck,376,242,409,275,25.70,13556
# Frame 13557, 10
0,car,0,493,56,538,84.17,13557
1,car,366,315,413,336,77.47,13557
2,car,745,277,789,302,65.29,13557
3,car,680,254,718,276,48.31,13557
4,car,613,259,644,276,34.30,13557
5,traffic light,933,253,954,280,30.71,13557
6,car,485,285,512,305,30.30,13557
7,car,447,242,468,261,28.70,13557
8,truck,376,243,408,275,25.27,13557
9,car,831,294,873,319,25.11,13557
# Frame 13558, 9
0,car,0,490,61,535,83.37,13558
1,car,366,315,413,335,77.41,13558
2,car,744,277,787,303,43.21,13558
3,car,680,254,716,276,41.01,13558
4,car,610,259,641,276,33.31,13558
5,traffic light,933,253,954,280,30.91,13558
6,car,485,285,511,305,30.12,13558
7,car,447,242,468,261,27.72,13558
8,truck,376,243,408,275,27.60,13558
# Frame 13559, 7
0,car,2,488,64,531,84.84,13559
1,car,366,315,413,335,77.50,13559
2,car,741,278,786,302,59.09,13559
3,car,680,254,716,277,35.62,13559
4,traffic light,933,253,954,280,32.09,13559
5,car,486,285,511,305,27.58,13559
6,car,447,242,468,261,27.05,13559
# Frame 13560, 9
0,car,8,486,67,528,86.91,13560
1,car,366,315,413,335,77.39,13560
2,car,738,275,783,304,59.87,13560
3,traffic light,934,253,955,281,35.71,13560
4,car,864,202,890,222,29.84,13560
5,car,1229,364,1270,383,28.96,13560
6,car,901,311,937,333,27.14,13560
7,car,448,242,468,261,26.09,13560
8,car,485,285,510,305,25.42,13560
# Frame 13561, 10
0,car,12,483,69,527,85.22,13561
1,car,366,315,413,335,77.03,13561
2,car,737,276,781,304,65.00,13561
3,car,907,312,938,332,43.36,13561
4,traffic light,934,253,955,281,35.63,13561
5,car,863,203,886,223,27.36,13561
6,car,485,285,510,305,25.77,13561
7,car,870,274,893,293,25.76,13561
8,car,680,254,712,280,25.55,13561
9,car,448,242,468,261,25.41,13561
# Frame 13562, 7
0,car,16,480,72,524,86.37,13562
1,car,366,315,413,335,77.10,13562
2,car,889,311,938,334,64.72,13562
3,car,736,276,777,301,61.82,13562
4,traffic light,934,253,955,281,35.44,13562
5,car,678,252,709,277,31.81,13562
6,car,870,273,893,293,25.98,13562
# Frame 13563, 8
0,car,20,478,76,523,85.14,13563
1,car,366,315,413,335,77.18,13563
2,car,888,311,937,334,60.83,13563
3,car,733,276,776,302,47.36,13563
4,car,678,252,708,279,40.33,13563
5,traffic light,934,253,955,281,35.73,13563
6,car,870,273,893,293,25.32,13563
7,car,485,285,510,305,25.11,13563
# Frame 13564, 8
0,car,24,476,80,519,84.12,13564
1,car,366,315,413,335,77.59,13564
2,car,886,310,939,334,66.28,13564
3,car,731,274,776,304,48.83,13564
4,traffic light,934,253,955,281,35.75,13564
5,car,678,252,707,279,32.04,13564
6,truck,376,243,410,275,25.53,13564
7,car,485,285,510,305,25.25,13564
# Frame 13565, 8
0,car,29,473,84,518,82.90,13565
1,car,366,315,413,335,77.42,13565
2,car,885,309,938,334,68.14,13565
3,car,732,275,775,306,49.58,13565
4,car,679,251,707,278,38.14,13565
5,traffic light,934,253,954,280,34.62,13565
6,car,817,284,853,308,27.19,13565
7,truck,376,243,408,275,25.60,13565
# Frame 13566, 7
0,car,31,472,86,514,84.06,13566
1,car,366,315,413,336,76.96,13566
2,car,881,309,936,334,62.16,13566
3,car,1220,362,1263,381,51.38,13566
4,car,727,271,773,301,36.72,13566
5,traffic light,934,253,955,281,35.86,13566
6,car,813,284,851,309,32.36,13566
# Frame 13567, 10
0,car,35,470,88,511,87.25,13567
1,car,366,315,413,335,77.17,13567
2,car,878,308,933,337,67.03,13567
3,car,1217,361,1263,382,58.88,13567
4,car,810,285,850,309,54.42,13567
5,car,726,266,770,302,43.41,13567
6,traffic light,934,253,955,280,35.75,13567
7,car,678,252,704,277,26.48,13567
8,car,870,273,893,293,26.25,13567
9,car,862,203,886,223,25.08,13567
# Frame 13568, 12
0,car,39,469,88,509,85.34,13568
1,car,366,315,413,335,77.55,13568
2,car,1216,361,1261,381,66.16,13568
3,car,875,308,916,331,55.79,13568
4,car,809,286,849,309,52.73,13568
5,car,725,271,769,304,47.78,13568
6,traffic light,934,253,955,280,36.65,13568
7,car,678,251,703,273,35.36,13568
8,car,591,251,622,270,29.76,13568
9,car,861,202,888,223,29.00,13568
10,car,870,273,894,293,26.86,13568
11,car,447,242,468,261,25.37,13568
# Frame 13569, 11
0,car,366,315,413,335,77.22,13569
1,car,43,466,99,507,74.58,13569
2,car,1213,360,1259,381,55.39,13569
3,car,807,286,847,307,49.74,13569
4,car,872,308,913,331,46.01,13569
5,traffic light,933,253,955,281,36.97,13569
6,car,679,251,704,272,34.98,13569
7,car,589,251,621,270,29.69,13569
8,car,727,270,768,301,27.92,13569
9,car,869,274,893,293,26.70,13569
10,car,861,202,887,222,25.00,13569
# Frame 13570, 7
0,car,46,463,103,504,83.87,13570
1,car,366,315,413,335,77.05,13570
2,car,1209,359,1258,380,55.23,13570
3,car,805,286,846,307,53.19,13570
4,car,871,307,914,327,40.39,13570
5,traffic light,934,253,955,281,35.10,13570
6,car,447,242,468,261,26.33,13570
# Frame 13571, 8
0,car,50,460,106,501,84.32,13571
1,car,366,315,413,335,77.14,13571
2,car,805,285,843,306,51.89,13571
3,car,1208,359,1256,380,40.19,13571
4,traffic light,934,253,955,281,33.08,13571
5,car,723,275,760,304,30.17,13571
6,car,447,242,468,261,28.14,13571
7,car,872,306,911,326,25.23,13571
# Frame 13572, 8
0,car,52,457,111,496,83.18,13572
1,car,366,315,413,335,77.03,13572
2,car,802,285,843,306,47.32,13572
3,traffic light,934,253,955,281,33.78,13572
4,car,447,242,468,261,30.88,13572
5,car,1201,359,1256,379,30.38,13572
6,car,715,274,757,301,25.39,13572
7,car,584,251,618,269,25.17,13572
# Frame 13573, 7
0,car,57,456,113,495,80.57,13573
1,car,366,315,413,335,77.36,13573
2,car,799,286,842,305,50.16,13573
3,traffic light,934,253,955,281,35.14,13573
4,car,1198,358,1252,378,35.06,13573
5,car,447,242,468,261,29.12,13573
6,car,709,276,753,302,28.20,13573
# Frame 13574, 7
0,car,60,455,117,494,84.12,13574
1,car,366,315,413,335,77.37,13574
2,car,798,285,842,305,49.62,13574
3,car,706,278,751,301,45.57,13574
4,car,1199,358,1247,378,39.61,13574
5,traffic light,934,253,955,281,34.25,13574
6,car,447,242,469,261,33.17,13574
# Frame 13575, 8
0,car,64,453,118,491,84.65,13575
1,car,366,315,413,336,76.42,13575
2,car,797,284,843,305,51.17,13575
3,car,1201,358,1249,378,45.72,13575
4,car,704,278,748,300,42.33,13575
5,traffic light,934,253,954,280,32.34,13575
6,car,447,242,468,261,30.10,13575
7,car,644,258,678,278,26.93,13575
# Frame 13576, 8
0,car,67,450,122,488,83.41,13576
1,car,366,315,413,336,76.39,13576
2,car,795,284,840,305,54.68,13576
3,car,704,278,747,299,43.26,13576
4,car,852,302,902,328,37.58,13576
5,car,1197,358,1245,377,33.82,13576
6,traffic light,934,253,954,280,31.01,13576
7,car,446,242,468,261,29.56,13576
# Frame 13577, 7
0,car,71,448,125,484,78.87,13577
1,car,366,315,413,336,76.19,13577
2,car,793,284,841,304,55.26,13577
3,car,702,277,745,298,43.35,13577
4,car,1195,358,1243,377,35.37,13577
5,traffic light,934,253,954,279,30.43,13577
6,car,447,242,468,261,26.48,13577
# Frame 13578, 9
0,car,366,316,413,336,67.61,13578
1,car,74,445,129,480,63.53,13578
2,car,792,283,836,303,62.72,13578
3,car,847,300,893,324,61.37,13578
4,car,1196,357,1241,377,35.22,13578
5,car,486,284,514,305,33.97,13578
6,car,703,278,741,298,30.07,13578
7,car,576,250,606,268,29.02,13578
8,car,858,202,882,223,25.44,13578
# Frame 13579, 8
0,car,77,443,132,478,70.95,13579
1,car,790,283,837,303,68.77,13579
2,car,366,316,413,336,67.86,13579
3,car,844,299,894,325,58.01,13579
4,car,486,284,514,305,33.31,13579
5,car,575,250,605,268,29.18,13579
6,car,858,199,883,223,27.19,13579
7,car,702,273,741,296,27.07,13579
# Frame 13580, 8
0,car,82,441,134,477,82.64,13580
1,car,788,283,837,303,71.76,13580
2,car,839,300,890,327,68.74,13580
3,car,366,316,413,336,67.56,13580
4,car,486,284,514,305,32.27,13580
5,car,699,272,739,295,31.64,13580
6,car,572,251,604,268,26.53,13580
7,car,844,239,868,258,26.48,13580
# Frame 13581, 7
0,car,87,440,137,474,82.09,13581
1,car,366,316,413,336,68.02,13581
2,car,787,283,833,303,68.01,13581
3,car,835,299,889,324,67.46,13581
4,car,486,284,514,305,32.41,13581
5,car,698,273,736,295,29.03,13581
6,car,845,239,868,258,28.18,13581
# Frame 13582, 6
0,car,89,438,141,472,83.46,13582
1,car,786,283,831,303,69.01,13582
2,car,366,316,413,336,68.16,13582
3,car,832,297,887,325,66.39,13582
4,car,486,284,514,305,35.36,13582
5,car,632,256,660,274,25.74,13582
# Frame 13583, 10
0,car,92,435,144,471,84.30,13583
1,car,785,281,827,302,69.38,13583
2,car,366,316,413,336,68.44,13583
3,car,831,297,885,324,63.64,13583
4,car,1190,355,1227,374,35.97,13583
5,car,486,284,514,305,32.71,13583
6,car,856,203,877,223,30.92,13583
7,car,696,269,731,289,26.50,13583
8,car,844,239,868,258,26.12,13583
9,car,629,255,659,274,25.78,13583
# Frame 13584, 9
0,car,93,434,147,468,85.68,13584
1,car,783,281,825,302,70.53,13584
2,car,366,316,413,336,69.32,13584
3,car,827,292,882,325,60.54,13584
4,car,1188,354,1228,374,42.66,13584
5,car,694,270,729,289,41.84,13584
6,car,486,284,514,305,34.08,13584
7,car,712,261,745,281,30.10,13584
8,car,856,204,876,224,28.24,13584
# Frame 13585, 9
0,car,96,432,150,466,85.97,13585
1,car,366,316,413,336,69.43,13585
2,car,780,281,822,301,68.75,13585
3,car,826,295,878,324,58.18,13585
4,car,695,268,728,288,38.77,13585
5,car,627,254,664,273,35.55,13585
6,car,486,284,514,305,34.87,13585
7,car,569,249,603,267,28.79,13585
8,car,1188,354,1227,374,25.89,13585
# Frame 13586, 10
0,car,100,430,153,464,85.35,13586
1,car,366,316,413,336,69.92,13586
2,car,777,280,821,300,65.46,13586
3,car,828,296,877,323,57.18,13586
4,car,625,254,663,273,47.71,13586
5,car,694,266,727,286,43.01,13586
6,car,568,248,602,267,35.96,13586
7,car,486,284,514,305,31.87,13586
8,traffic light,933,253,953,278,25.60,13586
9,car,446,241,468,261,25.45,13586
# Frame 13587, 10
0,car,105,428,156,462,86.28,13587
1,car,366,316,413,336,69.04,13587
2,car,775,279,819,300,63.20,13587
3,car,623,254,660,272,42.39,13587
4,car,823,294,879,321,39.75,13587
5,car,697,266,726,286,37.18,13587
6,car,486,284,514,305,32.78,13587
7,car,567,248,602,267,26.31,13587
8,traffic light,933,253,953,278,25.65,13587
9,car,446,241,468,261,25.37,13587
# Frame 13588, 8
0,car,108,426,159,460,87.48,13588
1,car,366,316,413,336,69.21,13588
2,car,773,279,818,299,63.40,13588
3,car,692,265,726,286,47.27,13588
4,car,623,254,660,273,43.81,13588
5,car,486,284,514,305,30.73,13588
6,car,825,291,878,318,28.70,13588
7,traffic light,933,253,953,277,26.23,13588
# Frame 13589, 9
0,car,111,424,161,458,87.82,13589
1,car,366,316,413,336,69.01,13589
2,car,772,279,816,299,66.06,13589
3,car,621,253,658,273,47.39,13589
4,car,822,289,886,317,35.69,13589
5,car,695,264,727,285,30.81,13589
6,car,1007,315,1034,333,30.16,13589
